player_id,milestone_id,achieve_time,created_at,honor_text,detail,dimension,dimension_text,values,match_id,tt_id,tt_name,team_id,team_name
csgo_pl_19592,7133,2025-10-15,2025-10-15 16:35:49,鹰眼狙击,累计使用狙击枪击杀数达到1000,year,2025年度,1000,csgo_mc_2386836,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_11241,B8
csgo_pl_7592,3982,2025-12-02,2025-02-24 01:04:23,垫枪大师,累计助攻达到1000,year,2025年度,1000,csgo_mc_2388085,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,csgo_tm_6665,Astralis
csgo_pl_7592,6620,2025-11-05,2025-07-23 22:35:30,勇冠三军,累计击杀达到3000,year,2025年度,3000,csgo_mc_2387407,csgo_tt_8041,IEM 成都 2025,csgo_tm_6665,Astralis
csgo_pl_7592,7027,2025-10-03,2025-10-03 01:35:56,强势带飞,单局最高rating达到2.13,bout,,2.13,csgo_mc_2385928,csgo_tt_8393,ESL Pro League S22 第一阶段,csgo_tm_6665,Astralis
csgo_pl_8183,7083,2025-10-11,2025-10-11 02:35:54,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2385965,csgo_tt_8040,ESL Pro League S22,csgo_tm_6667,FaZe
csgo_pl_8183,5067,2025-10-09,2025-05-02 01:34:33,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2385962,csgo_tt_8040,ESL Pro League S22,csgo_tm_6667,FaZe
csgo_pl_8183,6851,2025-09-14,2025-09-14 18:05:32,输出机器,单局最高ADR达到138.8,year,2025年度,138.8,csgo_mc_2385298,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_6667,FaZe
csgo_pl_21014,7302,2025-11-01,2025-11-01 20:06:26,勇冠三军,累计击杀达到300,tt,本 赛 事,300,csgo_mc_2387351,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_10567,SAW
csgo_pl_21014,7307,2025-11-01,2025-11-01 20:36:24,霸气团灭,单局五杀1,bout,,1,csgo_mc_2387351,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_10567,SAW
csgo_pl_21014,7266,2025-10-31,2025-10-31 21:36:38,生存大师,单局最低死亡达到3,year,2025年度,3,csgo_mc_2387348,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_10567,SAW
csgo_pl_22695,6799,2025-08-29,2025-08-29 19:35:44,垫枪大师,累计助攻达到1000,year,2025年度,1000,csgo_mc_2384836,csgo_tt_7907,BLAST 伦敦公开赛 2025,csgo_tm_11419,ECSTATIC
csgo_pl_22695,6801,2025-08-29,2025-08-29 19:35:44,锁头大师,累计爆头击杀次数达到2004,year,2025年度,2004,csgo_mc_2384836,csgo_tt_7907,BLAST 伦敦公开赛 2025,csgo_tm_11419,ECSTATIC
csgo_pl_22695,6767,2025-08-28,2025-08-28 03:05:30,霸气团灭,单局五杀1,bout,,1,csgo_mc_2384809,csgo_tt_7907,BLAST 伦敦公开赛 2025,csgo_tm_11419,ECSTATIC
csgo_pl_7998,5748,2025-06-07,2025-06-08 01:35:04,强势带飞,单局最高rating达到2.03,tt,本 赛 事,2.03,csgo_mc_2382428,csgo_tt_8437,BLAST.tv 奥斯汀 Major 2025 第二阶段,csgo_tm_6667,FaZe
csgo_pl_7998,5559,2025-05-22,2025-05-22 04:04:52,鹰眼狙击,累计使用狙击枪击杀数达到51,tt,本 赛 事,51,csgo_mc_2382687,csgo_tt_8037,IEM 达拉斯 2025,csgo_tm_6667,FaZe
csgo_pl_7998,5538,2025-05-21,2025-05-21 02:36:28,强势带飞,单局最高rating达到2.23,year,2025年度,2.23,csgo_mc_2382685,csgo_tt_8037,IEM 达拉斯 2025,csgo_tm_6667,FaZe
csgo_pl_8918,7684,2026-01-29,2026-01-29 01:45:36,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2389473,csgo_tt_8575,IEM 克拉科夫 2026 第一阶段,hltv_team_12878,BC.Game
csgo_pl_8918,6718,2025-08-16,2025-08-16 04:05:24,这把手冷了,单局最低rating达到0.3,bout,,0.3,csgo_mc_2384153,csgo_tt_7910,BLAST 赏金赛 2025 S2 决赛,csgo_tm_5378,VP
csgo_pl_8918,6228,2025-06-13,2025-06-23 19:40:03,旗开得胜,累计三杀次数达到50,year,2025年度,50,,,,csgo_tm_5378,VP
csgo_pl_23140,7305,2025-11-01,2025-11-01 20:06:26,无惧死亡,累计死亡达到300,tt,本 赛 事,300,csgo_mc_2387351,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_10567,SAW
csgo_pl_23140,7292,2025-11-01,2025-11-01 03:06:06,垫枪大师,累计助攻达到500,year,2025年度,500,csgo_mc_2387350,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_10567,SAW
csgo_pl_23140,6612,2025-07-19,2025-07-20 00:05:24,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2383605,csgo_tt_8063,FISSURE 裂变天地 1,csgo_tm_10567,SAW
csgo_pl_630,7682,2026-01-29,2026-01-29 01:17:12,生存大师,单局最低死亡达到3,year,2026年度,3,csgo_mc_2389473,csgo_tt_8575,IEM 克拉科夫 2026 第一阶段,hltv_team_12878,BC.Game
csgo_pl_630,7265,2025-10-31,2025-10-31 21:36:38,生存大师,单局最低死亡达到1,year,2025年度,1,csgo_mc_2387348,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_10567,SAW
csgo_pl_630,7268,2025-10-31,2025-10-31 21:36:38,强势带飞,单局最高rating达到2,year,2025年度,2,csgo_mc_2387348,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_10567,SAW
csgo_pl_22807,7683,2026-01-29,2026-01-29 01:17:12,强势带飞,单局最高rating达到2.27,year,2026年度,2.27,csgo_mc_2389473,csgo_tt_8575,IEM 克拉科夫 2026 第一阶段,hltv_team_12878,BC.Game
csgo_pl_22807,7685,2026-01-29,2026-01-29 01:45:36,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2389473,csgo_tt_8575,IEM 克拉科夫 2026 第一阶段,hltv_team_12878,BC.Game
csgo_pl_22807,7301,2025-11-01,2025-11-01 20:06:26,勇冠三军,累计击杀达到300,tt,本 赛 事,300,csgo_mc_2387351,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_10567,SAW
csgo_pl_9482,3321,2024-11-12,2024-11-12 20:04:36,这把手冷了,单局最低rating达到0.3,tt,本 赛 事,0.3,csgo_mc_2376974,csgo_tt_7863,完美世界 上海Major 美洲RMR,hltv_team_12468,Legacy
csgo_pl_9219,3165,2024-10-24,2024-10-24 01:04:26,锁头大师,累计爆头击杀次数达到2001,year,2024年度,2001,csgo_mc_2376855,csgo_tt_7791,TP 世界锦标赛 2024,csgo_tm_9455,Imperial
csgo_pl_9219,2597,2024-09-12,2024-09-12 05:04:55,给予重创,累计四杀次数达到4,tt,本 赛 事,4,csgo_mc_2375392,csgo_tt_7441,ESL Pro League S20,csgo_tm_9455,Imperial
csgo_pl_9219,202,2024-08-09,2024-05-10 12:03:47,垫枪大师,累计助攻达到1000,year,2024年度,1000,csgo_mc_2374269,csgo_tt_7675,IEM 科隆 2024 入围赛,csgo_tm_9455,Imperial
csgo_pl_8565,3356,2024-11-13,2024-11-13 20:04:52,鹰眼狙击,累计使用狙击枪击杀数达到51,tt,本 赛 事,51,csgo_mc_2376989,csgo_tt_7863,完美世界 上海Major 美洲RMR,csgo_tm_7176,RED Canids
csgo_pl_8565,2672,2024-09-16,2024-09-16 00:35:09,给予重创,累计四杀次数达到3,tt,本 赛 事,3,csgo_mc_2375412,csgo_tt_7441,ESL Pro League S20,csgo_tm_7176,RED Canids
csgo_pl_8565,2640,2024-09-14,2024-09-14 22:05:08,鹰眼狙击,累计使用狙击枪击杀数达到53,tt,本 赛 事,53,csgo_mc_2375407,csgo_tt_7441,ESL Pro League S20,csgo_tm_7176,RED Canids
csgo_pl_15914,7159,2025-10-16,2025-10-16 23:07:07,歼灭大师,单局最高击杀达到41,year,2025年度,41,csgo_mc_2386801,csgo_tt_8067,TP 世界锦标赛 2025 决赛,csgo_tm_9996,9z
csgo_pl_15914,7160,2025-10-16,2025-10-16 23:07:08,强势带飞,单局最高rating达到2.01,bout,,2.01,csgo_mc_2386801,csgo_tt_8067,TP 世界锦标赛 2025 决赛,csgo_tm_9996,9z
csgo_pl_15914,7167,2025-10-16,2025-10-17 11:36:22,霸气团灭,单局五杀1,bout,,1,csgo_mc_2386801,csgo_tt_8067,TP 世界锦标赛 2025 决赛,csgo_tm_9996,9z
csgo_pl_7528,7512,2025-11-30,2025-12-01 00:35:53,残局收割者,累计残局获胜次数达到30,year,2025年度,30,csgo_mc_2388076,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,csgo_tm_4991,FNC
csgo_pl_7528,7444,2025-11-25,2025-11-25 02:35:53,霸气团灭,单局五杀1,bout,,1,csgo_mc_2387852,csgo_tt_8504,StarLadder布达佩斯Major 2025 第一阶段,csgo_tm_4991,FNC
csgo_pl_7528,7219,2025-10-27,2025-10-27 23:06:25,锁头大师,累计爆头击杀次数达到1503,year,2025年度,1503,csgo_mc_2387325,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_4991,FNC
csgo_pl_17803,7170,2025-10-17,2025-10-17 16:06:23,锁头大师,累计爆头击杀次数达到1501,year,2025年度,1501,csgo_mc_2386843,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_4991,FNC
csgo_pl_17803,3565,2024-12-03,2024-12-03 22:34:53,给予重创,累计四杀次数达到3,tt,本 赛 事,3,csgo_mc_2377695,csgo_tt_7861,完美世界 上海 Major 2024 开幕阶段,hltv_team_12426,Passion UA
csgo_pl_23046,7469,2025-11-27,2025-11-27 03:35:31,旗开得胜,累计三杀次数达到200,year,2025年度,200,csgo_mc_2388052,csgo_tt_8504,StarLadder布达佩斯Major 2025 第一阶段,csgo_tm_4991,FNC
csgo_pl_23046,7214,2025-10-27,2025-10-27 04:36:43,鹰眼狙击,累计使用狙击枪击杀数达到1500,year,2025年度,1500,csgo_mc_2387104,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_4991,FNC
csgo_pl_23046,7155,2025-10-16,2025-10-16 15:36:17,锁头大师,累计爆头击杀次数达到1501,year,2025年度,1501,csgo_mc_2386841,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_4991,FNC
csgo_pl_23414,7634,2026-01-14,2026-01-14 03:38:27,这把手冷了,单局最低rating达到0.24,year,2026年度,0.24,csgo_mc_2389252,csgo_tt_8876,BLAST 赏金赛 2026 S1,csgo_tm_4991,FNC
csgo_pl_21199,3445,2024-11-22,2024-11-22 14:04:43,勇冠三军,累计击杀达到5012,year,2024年度,5012,csgo_mc_2377038,csgo_tt_7865,完美世界 上海Major 欧洲RMR B组,csgo_tm_11712,Sashi
csgo_pl_21199,1584,2024-06-07,2024-06-07 03:34:19,无惧死亡,累计死亡达到3006,year,2024年度,3006,csgo_mc_2372720,csgo_tt_7475,YaLLa Compass 2024,csgo_tm_11712,Sashi
csgo_pl_10330,5587,2025-05-22,2025-05-22 14:35:01,鹰眼狙击,累计使用狙击枪击杀数达到50,tt,本 赛 事,50,csgo_mc_2382682,csgo_tt_8037,IEM 达拉斯 2025,csgo_tm_9928,GL
csgo_pl_10330,3448,2024-11-22,2024-11-22 16:34:44,勇冠三军,累计击杀达到3011,year,2024年度,3011,csgo_mc_2377040,csgo_tt_7865,完美世界 上海Major 欧洲RMR B组,csgo_tm_5996,TSM
csgo_pl_10330,3438,2024-11-21,2024-11-21 16:36:26,百炼成钢,累计地图数达到200,year,2024年度,200,csgo_mc_2376953,csgo_tt_7865,完美世界 上海Major 欧洲RMR B组,csgo_tm_5996,TSM
csgo_pl_20300,7958,2026-04-02,2026-04-02 23:03:25,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2392445,csgo_tt_8977,Stake 排位赛 第1季,csgo_tm_10278,9INE
csgo_pl_20300,7654,2026-01-17,2026-01-17 03:46:31,霸气团灭,单局五杀1,bout,,1,csgo_mc_2389261,csgo_tt_8876,BLAST 赏金赛 2026 S1,csgo_tm_10278,9INE
csgo_pl_20300,1468,2024-05-30,2024-05-30 19:04:34,锁头大师,累计爆头击杀次数达到1000,year,2024年度,1000,csgo_mc_2372470,csgo_tt_7788,MESA 蒙古大师赛 春季赛 2024,csgo_tm_11571,Gaimin Gladiators
csgo_pl_22702,6897,2025-09-19,2025-09-19 06:06:15,旗开得胜,累计三杀次数达到100,year,2025年度,100,csgo_mc_2385397,csgo_tt_8539,StarLadder系列赛 布达佩斯 2025,csgo_tm_10278,9INE
csgo_pl_22702,6057,2025-04-22,2025-06-19 16:01:00,强势带飞,单局最高rating达到2.24,bout,,2.24,csgo_mc_2381758,csgo_tt_8036,IEM 墨尔本 2025,csgo_tm_10567,SAW
csgo_pl_22702,4051,2025-03-04,2025-03-04 01:34:53,输出机器,单局最高ADR达到137.5,tt,本 赛 事,137.5,csgo_mc_2380027,csgo_tt_8035,ESL Pro League S21 入围赛,csgo_tm_10567,SAW
csgo_pl_20309,7964,2026-04-03,2026-04-03 20:03:21,霸气团灭,单局五杀1,bout,,1,csgo_mc_2392449,csgo_tt_8977,Stake 排位赛 第1季,csgo_tm_10278,9INE
csgo_pl_21715,7164,2025-10-17,2025-10-17 06:36:07,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2386803,csgo_tt_8067,TP 世界锦标赛 2025 决赛,hltv_team_13419,Venom
csgo_pl_21715,3408,2024-11-18,2024-11-18 19:34:35,鹰眼狙击,累计使用狙击枪击杀数达到65,tt,本 赛 事,65,csgo_mc_2377013,csgo_tt_7864,完美世界 上海Major 欧洲RMR A组,hltv_team_12642,Rebels
csgo_pl_21715,3397,2024-11-18,2024-11-18 17:04:38,歼灭大师,单局最高击杀达到42,year,2024年度,42,csgo_mc_2377013,csgo_tt_7864,完美世界 上海Major 欧洲RMR A组,hltv_team_12642,Rebels
csgo_pl_14494,3343,2024-11-13,2024-11-13 15:04:46,强势带飞,单局最高rating达到2.06,tt,本 赛 事,2.06,csgo_mc_2376987,csgo_tt_7863,完美世界 上海Major 美洲RMR,csgo_tm_11948,Nouns
csgo_pl_20333,7991,2026-04-05,2026-04-05 18:33:33,无惧死亡,累计死亡达到1000,year,2026年度,1000,csgo_mc_2393012,csgo_tt_8048,PGL 布加勒斯特 2026,hltv_team_13499,Voca
csgo_pl_20333,7694,2026-01-30,2026-01-31 00:42:55,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2389628,csgo_tt_8575,IEM 克拉科夫 2026 第一阶段,csgo_tm_6673,NRG
csgo_pl_20333,7468,2025-11-27,2025-11-27 02:35:33,勇冠三军,累计击杀达到3000,year,2025年度,3000,csgo_mc_2388052,csgo_tt_8504,StarLadder布达佩斯Major 2025 第一阶段,csgo_tm_6673,NRG
csgo_pl_19711,8006,2026-04-07,2026-04-07 01:19:02,垫枪大师,累计助攻达到500,year,2026年度,500,csgo_mc_2393026,csgo_tt_8048,PGL 布加勒斯特 2026,hltv_team_13499,Voca
csgo_pl_19711,7989,2026-04-05,2026-04-05 18:33:32,霸气团灭,单局五杀1,bout,,1,csgo_mc_2393012,csgo_tt_8048,PGL 布加勒斯特 2026,hltv_team_13499,Voca
csgo_pl_17918,7971,2026-04-04,2026-04-04 19:03:33,垫枪大师,累计助攻达到500,year,2026年度,500,csgo_mc_2393006,csgo_tt_8048,PGL 布加勒斯特 2026,hltv_team_13499,Voca
csgo_pl_17918,3347,2024-11-13,2024-11-13 16:34:42,勇冠三军,累计击杀达到3004,year,2024年度,3004,csgo_mc_2376987,csgo_tt_7863,完美世界 上海Major 美洲RMR,csgo_tm_11948,Nouns
csgo_pl_14619,148,2024-03-02,2024-05-10 12:02:51,这把手冷了,单局最低rating达到0.16,year,2024年度,0.16,csgo_mc_2370188,csgo_tt_7261,PGL CS2 Major 哥本哈根 2024 美洲 RMR,hltv_team_12257,Wildcard
csgo_pl_23047,1879,2024-07-24,2024-07-25 00:04:29,强势带飞,单局最高rating达到2.24,year,2024年度,2.24,csgo_mc_2373590,csgo_tt_7847,Skyesports 锦标赛 2024,hltv_team_12586,AMKAL
csgo_pl_23047,1331,2024-05-22,2024-05-22 06:12:58,无惧死亡,累计死亡达到1504,year,2024年度,1504,csgo_mc_2372093,csgo_tt_7517,CCT 全球总决赛 2024,hltv_team_12586,AMKAL
csgo_pl_18670,670,2024-05-04,2024-05-10 12:06:19,给予重创,累计四杀次数达到4,tt,本 赛 事,4,csgo_mc_2371519,csgo_tt_7440,ESL Pro League S19,csgo_tm_8135,forZe
csgo_pl_18670,635,2024-05-02,2024-05-10 12:06:12,垫枪大师,累计助攻达到302,year,2024年度,302,csgo_mc_2371511,csgo_tt_7440,ESL Pro League S19,csgo_tm_8135,forZe
csgo_pl_18670,637,2024-05-02,2024-05-10 12:06:12,给予重创,累计四杀次数达到3,tt,本 赛 事,3,csgo_mc_2371511,csgo_tt_7440,ESL Pro League S19,csgo_tm_8135,forZe
csgo_pl_20709,4671,2025-04-18,2025-04-18 01:35:24,无惧死亡,累计死亡达到1508,year,2025年度,1508,csgo_mc_2381679,csgo_tt_8062,YaLLa Compass 卡塔尔 2025,csgo_tm_11883,9 Pandas
csgo_pl_20709,417,2024-08-27,2024-05-10 12:05:20,锁头大师,累计爆头击杀次数达到2007,year,2024年度,2007,csgo_mc_2374951,csgo_tt_8005,别墅杯 第2赛季 入围赛,csgo_tm_11883,9 Pandas
csgo_pl_20709,2335,2024-08-27,2024-08-27 14:05:03,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2374949,csgo_tt_8005,别墅杯 第2赛季 入围赛,csgo_tm_11883,9 Pandas
csgo_pl_21921,480,2024-04-26,2024-05-10 12:05:38,垫枪大师,累计助攻达到503,year,2024年度,503,csgo_mc_2371494,csgo_tt_7440,ESL Pro League S19,csgo_tm_8113,Sharks
csgo_pl_21921,477,2024-04-25,2024-05-10 12:05:37,无惧死亡,累计死亡达到1517,year,2024年度,1517,csgo_mc_2371494,csgo_tt_7440,ESL Pro League S19,csgo_tm_8113,Sharks
csgo_pl_22911,566,2024-04-27,2024-05-10 12:06:02,残局收割者,累计残局获胜次数达到5,tt,本 赛 事,5,csgo_mc_2371502,csgo_tt_7440,ESL Pro League S19,csgo_tm_8113,Sharks
csgo_pl_22911,467,2024-04-23,2024-05-10 12:05:33,垫枪大师,累计助攻达到501,year,2024年度,501,csgo_mc_2371490,csgo_tt_7440,ESL Pro League S19,csgo_tm_8113,Sharks
csgo_pl_16551,7594,2025-12-18,2025-12-18 14:36:08,锁头大师,累计爆头击杀次数达到1508,year,2025年度,1508,csgo_mc_2388756,csgo_tt_8890,2025 极限之地CS亚洲公开赛,csgo_tm_8840,LVG
csgo_pl_16551,6869,2025-09-15,2025-09-15 18:05:47,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2385311,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_8840,LVG
csgo_pl_16551,6847,2025-09-13,2025-09-13 21:06:09,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2385295,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_8840,LVG
csgo_pl_18744,7592,2025-12-18,2025-12-18 13:05:41,强势带飞,单局最高rating达到2.19,bout,,2.19,csgo_mc_2388755,csgo_tt_8890,2025 极限之地CS亚洲公开赛,csgo_tm_8840,LVG
csgo_pl_18744,7366,2025-11-05,2025-11-05 12:06:29,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2387401,csgo_tt_8041,IEM 成都 2025,csgo_tm_8840,LVG
csgo_pl_18744,6853,2025-09-14,2025-09-14 18:35:51,霸气团灭,单局五杀1,bout,,1,csgo_mc_2385299,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_8840,LVG
csgo_pl_20254,7350,2025-11-04,2025-11-04 13:36:20,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2387394,csgo_tt_8041,IEM 成都 2025,csgo_tm_8840,LVG
csgo_pl_20254,7111,2025-10-14,2025-10-14 14:36:07,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2386822,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_8840,LVG
csgo_pl_20254,6870,2025-09-15,2025-09-15 21:06:13,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2385311,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_8840,LVG
csgo_pl_22922,7118,2025-10-14,2025-10-14 18:36:10,勇冠三军,累计击杀达到2000,year,2025年度,2000,csgo_mc_2386828,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_8840,LVG
csgo_pl_22922,6312,2025-09-15,2025-06-23 19:40:06,旗开得胜,累计三杀次数达到100,year,2025年度,100,csgo_mc_2385311,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_8840,LVG
csgo_pl_22922,6868,2025-09-15,2025-09-15 18:05:47,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2385311,csgo_tt_8064,FISSURE 裂变天地 2,csgo_tm_8840,LVG
csgo_pl_23100,7363,2025-11-05,2025-11-05 11:06:12,无惧死亡,累计死亡达到2000,year,2025年度,2000,csgo_mc_2387401,csgo_tt_8041,IEM 成都 2025,csgo_tm_8840,LVG
csgo_pl_23100,6309,2025-06-13,2025-06-23 19:40:06,旗开得胜,累计三杀次数达到50,year,2025年度,50,,,,csgo_tm_8840,LVG
csgo_pl_23100,5811,2025-06-11,2025-06-11 04:05:05,垫枪大师,累计助攻达到500,year,2025年度,500,csgo_mc_2382586,csgo_tt_8437,BLAST.tv 奥斯汀 Major 2025 第二阶段,csgo_tm_8840,LVG
csgo_pl_18979,4523,2025-04-09,2025-04-09 20:34:45,垫枪大师,累计助攻达到503,year,2025年度,503,csgo_mc_2381320,csgo_tt_8044,PGL 布加勒斯特 2025,hltv_team_12916,Betclic
csgo_pl_18979,4533,2025-04-09,2025-04-09 21:34:51,残局收割者,累计残局获胜次数达到10,year,2025年度,10,csgo_mc_2381320,csgo_tt_8044,PGL 布加勒斯特 2025,hltv_team_12916,Betclic
csgo_pl_16848,7153,2025-10-16,2025-10-16 15:06:17,强势带飞,单局最高rating达到2.01,bout,,2.01,csgo_mc_2386841,csgo_tt_8027,CS 亚洲邀请赛 2025,csgo_tm_7175,Heroic
csgo_pl_16848,6244,2025-06-13,2025-06-23 19:40:04,旗开得胜,累计三杀次数达到100,year,2025年度,100,,,,csgo_tm_5995,G2
csgo_pl_16848,5589,2025-05-22,2025-05-22 14:35:02,鹰眼狙击,累计使用狙击枪击杀数达到54,tt,本 赛 事,54,csgo_mc_2382682,csgo_tt_8037,IEM 达拉斯 2025,csgo_tm_5995,G2
csgo_pl_7964,4474,2025-04-07,2025-04-07 20:04:31,无惧死亡,累计死亡达到1008,year,2025年度,1008,csgo_mc_2381304,csgo_tt_8044,PGL 布加勒斯特 2025,csgo_tm_6665,Astralis
csgo_pl_7964,3902,2025-02-23,2025-02-21 20:04:10,无惧死亡,累计死亡达到327,tt,本 赛 事,327,csgo_mc_2379365,csgo_tt_8043,PGL 克卢日纳波卡 2025,csgo_tm_6665,Astralis
csgo_pl_7964,3933,2025-02-23,2025-02-23 00:34:26,破点高手,累计首杀数达到53,tt,本 赛 事,53,csgo_mc_2379365,csgo_tt_8043,PGL 克卢日纳波卡 2025,csgo_tm_6665,Astralis
csgo_pl_8374,7529,2025-12-02,2025-12-02 08:05:35,单刀突袭,本局用刀击杀敌人1次,bout,,1,csgo_mc_2388086,csgo_tt_8505,StarLadder 布达佩斯 Major 2025 第二阶段,csgo_tm_4914, 3DMAX
csgo_pl_8374,7349,2025-11-04,2025-11-04 12:36:26,锁头大师,累计爆头击杀次数达到1510,year,2025年度,1510,csgo_mc_2387394,csgo_tt_8041,IEM 成都 2025,csgo_tm_4914, 3DMAX
csgo_pl_8374,4506,2025-10-28,2025-04-09 02:34:53,垫枪大师,累计助攻达到1000,year,2025年度,1000,csgo_mc_2387331,csgo_tt_8046,PGL 布加勒斯特 大师赛 2025 ,csgo_tm_4914, 3DMAX
csgo_pl_19064,7140,2025-10-15,2025-10-15 19:06:49,勇冠三军,累计击杀达到4000,year,2025年度,4000,csgo_mc_2386796,csgo_tt_8067,TP 世界锦标赛 2025 决赛,csgo_tm_10503,OG
csgo_pl_19064,6900,2025-09-19,2025-09-19 19:05:38,强势带飞,单局最高rating达到2.04,bout,,2.04,csgo_mc_2385398,csgo_tt_8539,StarLadder系列赛 布达佩斯 2025,csgo_tm_10503,OG
csgo_pl_19064,5779,2025-06-09,2025-06-09 08:35:07,残局收割者,累计残局获胜次数达到20,year,2025年度,20,csgo_mc_2382577,csgo_tt_8437,BLAST.tv 奥斯汀 Major 2025 第二阶段,csgo_tm_10503,OG
csgo_pl_20465,5429,2025-05-17,2025-05-17 01:34:59,无惧死亡,累计死亡达到206,tt,本 赛 事,206,csgo_mc_2382247,csgo_tt_8045,PGL 阿斯塔纳 2025,csgo_tm_4411,NIP
csgo_pl_20465,5338,2025-05-14,2025-05-14 16:04:50,给予重创,累计四杀次数达到3,tt,本 赛 事,3,csgo_mc_2382241,csgo_tt_8045,PGL 阿斯塔纳 2025,csgo_tm_4411,NIP
csgo_pl_20465,5311,2025-05-13,2025-05-13 15:05:29,勇冠三军,累计击杀达到1009,year,2025年度,1009,csgo_mc_2382236,csgo_tt_8045,PGL 阿斯塔纳 2025,csgo_tm_4411,NIP
csgo_pl_20878,7628,2026-01-13,2026-01-13 22:08:08,霸气团灭,单局五杀1,bout,,1,csgo_mc_2389260,csgo_tt_8876,BLAST 赏金赛 2026 S1,csgo_tm_10503,OG
csgo_pl_20878,6902,2025-09-19,2025-09-19 19:05:38,强势带飞,单局最高rating达到2,year,2025年度,2,csgo_mc_2385398,csgo_tt_8539,StarLadder系列赛 布达佩斯 2025,csgo_tm_10503,OG
csgo_pl_20878,4700,2025-04-19,2025-04-19 06:35:09,残局收割者,累计残局获胜次数达到11,year,2025年度,11,csgo_mc_2381696,csgo_tt_8062,YaLLa Compass 卡塔尔 2025,csgo_tm_11641,Metizport
csgo_pl_21155,3340,2024-11-13,2024-11-13 14:04:35,这把手冷了,单局最低rating达到0.29,tt,本 赛 事,0.29,csgo_mc_2376984,csgo_tt_7863,完美世界 上海Major 美洲RMR,hltv_team_12144,BESTIA
csgo_pl_21155,3176,2024-10-24,2024-10-24 22:34:25,残局收割者,累计残局获胜次数达到40,year,2024年度,40,csgo_mc_2376860,csgo_tt_7791,TP 世界锦标赛 2024,hltv_team_12144,BESTIA
csgo_pl_21379,240,2024-03-23,2024-05-10 12:04:04,勇冠三军,累计击杀达到1001,year,2024年度,1001,csgo_mc_2370651,csgo_tt_7148,PGL CS2 Major 哥本哈根 2024,csgo_tm_11419,ECSTATIC
csgo_pl_21379,186,2024-03-18,2024-05-10 12:03:35,垫枪大师,累计助攻达到306,year,2024年度,306,csgo_mc_2370614,csgo_tt_7258,PGL CS2 Major 哥本哈根 2024 开幕阶段,csgo_tm_11419,ECSTATIC
csgo_pl_14390,5309,2025-05-13,2025-05-13 15:05:29,鹰眼狙击,累计使用狙击枪击杀数达到52,tt,本 赛 事,52,csgo_mc_2382235,csgo_tt_8045,PGL 阿斯塔纳 2025,csgo_tm_11768,ODDIK
csgo_pl_14390,5305,2025-05-13,2025-05-13 15:05:28,百炼成钢,累计地图数达到100,year,2025年度,100,csgo_mc_2382235,csgo_tt_8045,PGL 阿斯塔纳 2025,csgo_tm_11768,ODDIK
