player_id,match_id,format,match_status,status,result,home_team_id,home_team_name,opponent_team_id,opponent_team_name,home_score,opponent_score,home_quick_score,opponent_quick_score,ts,tt_stage,tt_stage_desc,t1_odds,t2_odds,t1_odds_percent,t2_odds_percent,tournament_id,tournament_name,tournament_start_time,tournament_end_time,tournament_bonus,tournament_grade,tournament_grade_label,city_name
csgo_pl_20895,csgo_mc_2392686,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_12510,The Huns,2,0,2,0,1775271600,淘汰赛,淘汰赛 败者组 1/4决赛,1.27,3.7,74,26,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_20895,csgo_mc_2392858,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_13175,CTG,2,0,2,0,1775205000,淘汰赛,淘汰赛 胜者组 首轮,1.05,11,92,8,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_20895,csgo_mc_2392683,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_13116,UR,2,1,2,1,1775123400,淘汰赛,淘汰赛 败者组 首轮,1.12,5.42,83,17,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_20895,csgo_mc_2392679,3,2,past,opponent_win,csgo_tm_4863,TYLOO,hltv_team_12901,SemperFi,0,2,0,2,1775023800,淘汰赛,淘汰赛 胜者组 首轮,1.09,7.66,88,12,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_20895,csgo_mc_2392852,3,2,past,home_win,csgo_tm_4863,TYLOO,csgo_tm_11514,RA,2,0,2,0,1774959300,小组赛,小组赛 胜者组 决赛,1.23,3.74,75,25,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392862,5,2,past,opponent_win,csgo_tm_4863,TYLOO,csgo_tm_8840,LVG,0,1,0,1,1775390400,淘汰赛,淘汰赛  总决赛,1.45,2.69,65,35,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392691,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_12774,FlyQuest,2,1,2,1,1775368800,淘汰赛,淘汰赛  总决赛,1.71,2.11,55,45,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392690,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_12646,CW,2,0,2,0,1775359800,淘汰赛,淘汰赛 败者组 决赛,1.1,7.25,87,13,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392861,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_13175,CTG,2,0,2,0,1775298600,淘汰赛,淘汰赛 败者组 决赛,1.09,7.66,88,12,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392689,3,2,past,home_win,csgo_tm_4863,TYLOO,csgo_tm_11514,RA,2,0,2,0,1775282400,淘汰赛,淘汰赛 败者组 半决赛,1.18,4.34,79,21,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392686,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_12510,The Huns,2,0,2,0,1775271600,淘汰赛,淘汰赛 败者组 1/4决赛,1.27,3.7,74,26,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392858,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_13175,CTG,2,0,2,0,1775205000,淘汰赛,淘汰赛 胜者组 首轮,1.05,11,92,8,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392683,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_13116,UR,2,1,2,1,1775123400,淘汰赛,淘汰赛 败者组 首轮,1.12,5.42,83,17,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392679,3,2,past,opponent_win,csgo_tm_4863,TYLOO,hltv_team_12901,SemperFi,0,2,0,2,1775023800,淘汰赛,淘汰赛 胜者组 首轮,1.09,7.66,88,12,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_21621,csgo_mc_2392852,3,2,past,home_win,csgo_tm_4863,TYLOO,csgo_tm_11514,RA,2,0,2,0,1774959300,小组赛,小组赛 胜者组 决赛,1.23,3.74,75,25,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392862,5,2,past,opponent_win,csgo_tm_4863,TYLOO,csgo_tm_8840,LVG,0,1,0,1,1775390400,淘汰赛,淘汰赛  总决赛,1.45,2.69,65,35,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392691,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_12774,FlyQuest,2,1,2,1,1775368800,淘汰赛,淘汰赛  总决赛,1.71,2.11,55,45,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392690,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_12646,CW,2,0,2,0,1775359800,淘汰赛,淘汰赛 败者组 决赛,1.1,7.25,87,13,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392861,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_13175,CTG,2,0,2,0,1775298600,淘汰赛,淘汰赛 败者组 决赛,1.09,7.66,88,12,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392689,3,2,past,home_win,csgo_tm_4863,TYLOO,csgo_tm_11514,RA,2,0,2,0,1775282400,淘汰赛,淘汰赛 败者组 半决赛,1.18,4.34,79,21,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392686,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_12510,The Huns,2,0,2,0,1775271600,淘汰赛,淘汰赛 败者组 1/4决赛,1.27,3.7,74,26,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392858,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_13175,CTG,2,0,2,0,1775205000,淘汰赛,淘汰赛 胜者组 首轮,1.05,11,92,8,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392683,3,2,past,home_win,csgo_tm_4863,TYLOO,hltv_team_13116,UR,2,1,2,1,1775123400,淘汰赛,淘汰赛 败者组 首轮,1.12,5.42,83,17,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392679,3,2,past,opponent_win,csgo_tm_4863,TYLOO,hltv_team_12901,SemperFi,0,2,0,2,1775023800,淘汰赛,淘汰赛 胜者组 首轮,1.09,7.66,88,12,csgo_tt_9079,XSE 钢盔杯 S2决赛,2026-04-01 00:00:00,2026-04-05 17:29:59,"$15,000",5,C级赛事,中国，上海
csgo_pl_24857,csgo_mc_2392852,3,2,past,home_win,csgo_tm_4863,TYLOO,csgo_tm_11514,RA,2,0,2,0,1774959300,小组赛,小组赛 胜者组 决赛,1.23,3.74,75,25,csgo_tt_9078,玉麒麟 POB S3,2026-03-30 00:00:00,2026-04-05 21:00:00,"$14,500",4,B级赛事,中国，上海
csgo_pl_21816,csgo_mc_2392623,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12376,M80,1,2,1,2,1775150400,淘汰赛,淘汰赛  总决赛,1.45,2.69,65,35,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21816,csgo_mc_2392620,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12376,M80,2,0,2,0,1775063100,淘汰赛,淘汰赛 胜者组 决赛,1.77,2.01,53,47,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21816,csgo_mc_2392615,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12426,Passion UA,2,0,2,0,1774982400,淘汰赛,淘汰赛 胜者组 半决赛,2.21,1.64,43,57,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21816,csgo_mc_2392608,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12474,Alliance,2,0,2,0,1774954800,淘汰赛,淘汰赛 胜者组 1/4决赛,2.06,1.74,46,54,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21816,csgo_mc_2392596,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_7865,HAVU,2,0,2,0,1774868400,淘汰赛,淘汰赛 胜者组 首轮,1.13,6,84,16,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21816,csgo_mc_2392275,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12394,BB,0,2,0,2,1774463400,淘汰赛,淘汰赛 八强,2.2,1.65,43,57,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21816,csgo_mc_2392268,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_10278,9INE,2,1,2,1,1774440000,淘汰赛,淘汰赛 十六强,1.54,2.42,61,39,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_21816,csgo_mc_2391117,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_6667,FaZe,0,2,0,2,1772965800,小组赛,小组赛 第三轮,2.13,1.71,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_21816,csgo_mc_2391112,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12468,Legacy,0,2,0,2,1772892600,小组赛,小组赛 第二轮,2.14,1.7,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_21816,csgo_mc_2391101,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_4608,NAVI,1,2,1,2,1772793000,小组赛,小组赛 第一轮,3,1.39,32,68,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_19926,csgo_mc_2392623,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12376,M80,1,2,1,2,1775150400,淘汰赛,淘汰赛  总决赛,1.45,2.69,65,35,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19926,csgo_mc_2392620,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12376,M80,2,0,2,0,1775063100,淘汰赛,淘汰赛 胜者组 决赛,1.77,2.01,53,47,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19926,csgo_mc_2392615,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12426,Passion UA,2,0,2,0,1774982400,淘汰赛,淘汰赛 胜者组 半决赛,2.21,1.64,43,57,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19926,csgo_mc_2392608,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12474,Alliance,2,0,2,0,1774954800,淘汰赛,淘汰赛 胜者组 1/4决赛,2.06,1.74,46,54,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19926,csgo_mc_2392596,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_7865,HAVU,2,0,2,0,1774868400,淘汰赛,淘汰赛 胜者组 首轮,1.13,6,84,16,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19926,csgo_mc_2392275,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12394,BB,0,2,0,2,1774463400,淘汰赛,淘汰赛 八强,2.2,1.65,43,57,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19926,csgo_mc_2392268,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_10278,9INE,2,1,2,1,1774440000,淘汰赛,淘汰赛 十六强,1.54,2.42,61,39,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19926,csgo_mc_2391117,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_6667,FaZe,0,2,0,2,1772965800,小组赛,小组赛 第三轮,2.13,1.71,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_19926,csgo_mc_2391112,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12468,Legacy,0,2,0,2,1772892600,小组赛,小组赛 第二轮,2.14,1.7,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_19926,csgo_mc_2391101,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_4608,NAVI,1,2,1,2,1772793000,小组赛,小组赛 第一轮,3,1.39,32,68,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_19015,csgo_mc_2392623,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12376,M80,1,2,1,2,1775150400,淘汰赛,淘汰赛  总决赛,1.45,2.69,65,35,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19015,csgo_mc_2392620,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12376,M80,2,0,2,0,1775063100,淘汰赛,淘汰赛 胜者组 决赛,1.77,2.01,53,47,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19015,csgo_mc_2392615,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12426,Passion UA,2,0,2,0,1774982400,淘汰赛,淘汰赛 胜者组 半决赛,2.21,1.64,43,57,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19015,csgo_mc_2392608,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12474,Alliance,2,0,2,0,1774954800,淘汰赛,淘汰赛 胜者组 1/4决赛,2.06,1.74,46,54,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19015,csgo_mc_2392596,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_7865,HAVU,2,0,2,0,1774868400,淘汰赛,淘汰赛 胜者组 首轮,1.13,6,84,16,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19015,csgo_mc_2392275,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12394,BB,0,2,0,2,1774463400,淘汰赛,淘汰赛 八强,2.2,1.65,43,57,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19015,csgo_mc_2392268,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_10278,9INE,2,1,2,1,1774440000,淘汰赛,淘汰赛 十六强,1.54,2.42,61,39,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_19015,csgo_mc_2391117,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_6667,FaZe,0,2,0,2,1772965800,小组赛,小组赛 第三轮,2.13,1.71,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_19015,csgo_mc_2391112,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12468,Legacy,0,2,0,2,1772892600,小组赛,小组赛 第二轮,2.14,1.7,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_19015,csgo_mc_2391101,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_4608,NAVI,1,2,1,2,1772793000,小组赛,小组赛 第一轮,3,1.39,32,68,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_22106,csgo_mc_2392623,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12376,M80,1,2,1,2,1775150400,淘汰赛,淘汰赛  总决赛,1.45,2.69,65,35,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_22106,csgo_mc_2392620,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12376,M80,2,0,2,0,1775063100,淘汰赛,淘汰赛 胜者组 决赛,1.77,2.01,53,47,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_22106,csgo_mc_2392615,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12426,Passion UA,2,0,2,0,1774982400,淘汰赛,淘汰赛 胜者组 半决赛,2.21,1.64,43,57,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_22106,csgo_mc_2392608,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12474,Alliance,2,0,2,0,1774954800,淘汰赛,淘汰赛 胜者组 1/4决赛,2.06,1.74,46,54,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_22106,csgo_mc_2392596,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_7865,HAVU,2,0,2,0,1774868400,淘汰赛,淘汰赛 胜者组 首轮,1.13,6,84,16,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_22106,csgo_mc_2392275,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12394,BB,0,2,0,2,1774463400,淘汰赛,淘汰赛 八强,2.2,1.65,43,57,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_22106,csgo_mc_2392268,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_10278,9INE,2,1,2,1,1774440000,淘汰赛,淘汰赛 十六强,1.54,2.42,61,39,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_22106,csgo_mc_2391117,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_6667,FaZe,0,2,0,2,1772965800,小组赛,小组赛 第三轮,2.13,1.71,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_22106,csgo_mc_2391112,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12468,Legacy,0,2,0,2,1772892600,小组赛,小组赛 第二轮,2.14,1.7,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_22106,csgo_mc_2391101,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_4608,NAVI,1,2,1,2,1772793000,小组赛,小组赛 第一轮,3,1.39,32,68,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_17145,csgo_mc_2392623,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12376,M80,1,2,1,2,1775150400,淘汰赛,淘汰赛  总决赛,1.45,2.69,65,35,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_17145,csgo_mc_2392620,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12376,M80,2,0,2,0,1775063100,淘汰赛,淘汰赛 胜者组 决赛,1.77,2.01,53,47,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_17145,csgo_mc_2392615,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12426,Passion UA,2,0,2,0,1774982400,淘汰赛,淘汰赛 胜者组 半决赛,2.21,1.64,43,57,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_17145,csgo_mc_2392608,3,2,past,home_win,csgo_tm_11811,Monte,hltv_team_12474,Alliance,2,0,2,0,1774954800,淘汰赛,淘汰赛 胜者组 1/4决赛,2.06,1.74,46,54,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_17145,csgo_mc_2392596,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_7865,HAVU,2,0,2,0,1774868400,淘汰赛,淘汰赛 胜者组 首轮,1.13,6,84,16,csgo_tt_9044,DraculaN 第六季,2026-03-29 00:00:00,2026-04-03 05:59:59,"$15,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_17145,csgo_mc_2392275,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12394,BB,0,2,0,2,1774463400,淘汰赛,淘汰赛 八强,2.2,1.65,43,57,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_17145,csgo_mc_2392268,3,2,past,home_win,csgo_tm_11811,Monte,csgo_tm_10278,9INE,2,1,2,1,1774440000,淘汰赛,淘汰赛 十六强,1.54,2.42,61,39,csgo_tt_9047,BC.Game 大师锦标赛,2026-03-24 00:00:00,2026-03-27 06:00:00,"$50,000",4,B级赛事,罗马尼亚，布加勒斯特
csgo_pl_17145,csgo_mc_2391117,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_6667,FaZe,0,2,0,2,1772965800,小组赛,小组赛 第三轮,2.13,1.71,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_17145,csgo_mc_2391112,3,2,past,opponent_win,csgo_tm_11811,Monte,hltv_team_12468,Legacy,0,2,0,2,1772892600,小组赛,小组赛 第二轮,2.14,1.7,44,56,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_17145,csgo_mc_2391101,3,2,past,opponent_win,csgo_tm_11811,Monte,csgo_tm_4608,NAVI,1,2,1,2,1772793000,小组赛,小组赛 第一轮,3,1.39,32,68,csgo_tt_8412,EPL S23第二阶段,2026-03-06 06:00:00,2026-03-11 04:59:59,晋级,2,S级赛事,欧洲，线上
csgo_pl_20301,csgo_mc_2392452,3,2,past,opponent_win,csgo_tm_9928,GL,hltv_team_12394,BB,0,2,0,2,1775307600,淘汰赛,淘汰赛 败者组 决赛,2.16,1.67,44,56,csgo_tt_8977,Stake 排位赛 第1季,2026-04-01 00:00:00,2026-04-05 05:00:00,"$100,000",3,A级赛事,欧洲
csgo_pl_20301,csgo_mc_2392450,3,2,past,opponent_win,csgo_tm_9928,GL,csgo_tm_5995,G2,0,2,0,2,1775226300,淘汰赛,淘汰赛 胜者组 决赛,3,1.37,32,68,csgo_tt_8977,Stake 排位赛 第1季,2026-04-01 00:00:00,2026-04-05 05:00:00,"$100,000",3,A级赛事,欧洲
