match_id,source,source_match_url,first_game_id,event_id,event_name,match_date,match_time,league_slug,stage,patch,team1_id,team1,team1_logo,team2_id,team2,team2_logo,score1,score2,winner,bo,status,fetched_at
lol_111561061776880381,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2024,LEC 2024,2024-02-12,2024-02-12 16:00:00,lec,Knockouts,,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,2,0,Movistar KOI,3,completed,2026-05-01 18:31:36
lol_111561061776880385,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2024,LEC 2024,2024-02-12,2024-02-12 19:00:00,lec,Knockouts,,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,1,2,Fnatic,3,completed,2026-05-01 18:31:36
lol_110429332689390725,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-17,2023-06-17 16:00:00,lec,Week 1,,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,0,1,Movistar KOI,1,completed,2026-05-01 18:31:36
lol_110429332689390717,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-17,2023-06-17 17:00:00,lec,Week 1,,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,team_heretics,Team Heretics,https://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png,0,1,Team Heretics,1,completed,2026-05-01 18:31:36
lol_110429332689390647,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-17,2023-06-17 18:00:00,lec,Week 1,,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,1,0,Rogue,1,completed,2026-05-01 18:31:36
lol_110429332689390665,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-17,2023-06-17 19:00:00,lec,Week 1,,g2_esports,G2 Esports,https://static.lolesports.com/teams/G2-FullonDark.png,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,1,0,G2 Esports,1,completed,2026-05-01 18:31:36
lol_110429332689390713,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-17,2023-06-17 20:00:00,lec,Week 1,,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,1,0,Fnatic,1,completed,2026-05-01 18:31:36
lol_110429332689390729,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-18,2023-06-18 16:00:00,lec,Week 1,,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,1,0,Team Vitality,1,completed,2026-05-01 18:31:36
lol_110429332689390661,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-18,2023-06-18 17:00:00,lec,Week 1,,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,1,0,Fnatic,1,completed,2026-05-01 18:31:36
lol_110429332689390671,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-18,2023-06-18 18:00:00,lec,Week 1,,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,g2_esports,G2 Esports,https://static.lolesports.com/teams/G2-FullonDark.png,1,0,Movistar KOI,1,completed,2026-05-01 18:31:36
lol_110429332689390679,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-18,2023-06-18 19:00:00,lec,Week 1,,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,1,0,Shifters,1,completed,2026-05-01 18:31:36
lol_110429332689390705,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-18,2023-06-18 20:00:00,lec,Week 1,,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,team_heretics,Team Heretics,https://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png,0,1,Team Heretics,1,completed,2026-05-01 18:31:36
lol_110429332689390657,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-19,2023-06-19 16:00:00,lec,Week 1,,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,0,1,SK Gaming,1,completed,2026-05-01 18:31:36
lol_110429332689390693,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-19,2023-06-19 17:00:00,lec,Week 1,,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,0,1,Astralis,1,completed,2026-05-01 18:31:36
lol_110429332689390685,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-19,2023-06-19 18:00:00,lec,Week 1,,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,1,0,Movistar KOI,1,completed,2026-05-01 18:31:36
lol_110429332689390677,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-19,2023-06-19 19:00:00,lec,Week 1,,g2_esports,G2 Esports,https://static.lolesports.com/teams/G2-FullonDark.png,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,1,0,G2 Esports,1,completed,2026-05-01 18:31:36
lol_110429332689390719,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-19,2023-06-19 20:00:00,lec,Week 1,,team_heretics,Team Heretics,https://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,1,0,Team Heretics,1,completed,2026-05-01 18:31:36
lol_110429332689390699,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-24,2023-06-24 16:00:00,lec,Week 2,,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,0,1,Shifters,1,completed,2026-05-01 18:31:36
lol_110429332689390653,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-24,2023-06-24 17:00:00,lec,Week 2,,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,team_heretics,Team Heretics,https://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png,1,0,GIANTX,1,completed,2026-05-01 18:31:36
lol_110429332689390691,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-24,2023-06-24 18:00:00,lec,Week 2,,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,0,1,Fnatic,1,completed,2026-05-01 18:31:36
lol_110429332689390675,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-24,2023-06-24 19:00:00,lec,Week 2,,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,g2_esports,G2 Esports,https://static.lolesports.com/teams/G2-FullonDark.png,0,1,G2 Esports,1,completed,2026-05-01 18:31:36
lol_110429332689390707,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-24,2023-06-24 20:00:00,lec,Week 2,,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,0,1,Movistar KOI,1,completed,2026-05-01 18:31:36
lol_110429332689390649,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-25,2023-06-25 16:00:00,lec,Week 2,,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,1,0,GIANTX,1,completed,2026-05-01 18:31:36
lol_110429332689390711,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-25,2023-06-25 17:00:00,lec,Week 2,,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,1,0,Astralis,1,completed,2026-05-01 18:31:36
lol_110429332689390683,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-25,2023-06-25 18:00:00,lec,Week 2,,team_heretics,Team Heretics,https://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,0,1,Rogue,1,completed,2026-05-01 18:31:36
lol_110429332689390673,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-25,2023-06-25 19:00:00,lec,Week 2,,g2_esports,G2 Esports,https://static.lolesports.com/teams/G2-FullonDark.png,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,1,0,G2 Esports,1,completed,2026-05-01 18:31:36
lol_110429332689390727,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-25,2023-06-25 20:00:00,lec,Week 2,,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,0,1,Fnatic,1,completed,2026-05-01 18:31:36
lol_110429332689390695,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-26,2023-06-26 16:00:00,lec,Week 2,,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,team_heretics,Team Heretics,https://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png,0,1,Team Heretics,1,completed,2026-05-01 18:31:36
lol_110429332689390655,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-26,2023-06-26 17:00:00,lec,Week 2,,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,0,1,GIANTX,1,completed,2026-05-01 18:31:36
lol_110429332689390667,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-26,2023-06-26 18:00:00,lec,Week 2,,g2_esports,G2 Esports,https://static.lolesports.com/teams/G2-FullonDark.png,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,1,0,G2 Esports,1,completed,2026-05-01 18:31:36
lol_110429332689390687,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-26,2023-06-26 19:00:00,lec,Week 2,,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,0,1,SK Gaming,1,completed,2026-05-01 18:31:36
lol_110429332689390733,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-06-26,2023-06-26 20:00:00,lec,Week 2,,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,1,0,Fnatic,1,completed,2026-05-01 18:31:36
lol_110429332689390709,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-01,2023-07-01 16:00:00,lec,Week 3,,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,1,0,Astralis,1,completed,2026-05-01 18:31:36
lol_110429332689390689,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-01,2023-07-01 17:00:00,lec,Week 3,,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,0,1,Rogue,1,completed,2026-05-01 18:31:36
lol_110429332689390645,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-01,2023-07-01 18:00:00,lec,Week 3,,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,g2_esports,G2 Esports,https://static.lolesports.com/teams/G2-FullonDark.png,0,1,G2 Esports,1,completed,2026-05-01 18:31:36
lol_110429332689390703,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-01,2023-07-01 19:00:00,lec,Week 3,,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,1,0,Fnatic,1,completed,2026-05-01 18:31:36
lol_110429332689390715,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-01,2023-07-01 20:00:00,lec,Week 3,,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,team_heretics,Team Heretics,https://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png,0,1,Team Heretics,1,completed,2026-05-01 18:31:36
lol_110429332689390651,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-02,2023-07-02 16:00:00,lec,Week 3,,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,1,0,GIANTX,1,completed,2026-05-01 18:31:36
lol_110429332689390663,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-02,2023-07-02 17:00:00,lec,Week 3,,g2_esports,G2 Esports,https://static.lolesports.com/teams/G2-FullonDark.png,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,1,0,G2 Esports,1,completed,2026-05-01 18:31:36
lol_110429332689390721,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-02,2023-07-02 18:00:00,lec,Week 3,,team_heretics,Team Heretics,https://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png,fnatic,Fnatic,https://static.lolesports.com/teams/1631819669150_fnc-2021-worlds.png,0,1,Fnatic,1,completed,2026-05-01 18:31:36
lol_110429332689390701,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-02,2023-07-02 19:00:00,lec,Week 3,,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,1,0,Shifters,1,completed,2026-05-01 18:31:36
lol_110429332689390723,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-02,2023-07-02 20:00:00,lec,Week 3,,sk_gaming,SK Gaming,https://static.lolesports.com/teams/1643979272144_SK_Monochrome.png,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,1,0,SK Gaming,1,completed,2026-05-01 18:31:36
lol_110429332689390659,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-03,2023-07-03 16:00:00,lec,Week 3,,team_vitality,Team Vitality,https://static.lolesports.com/teams/1675865863968_Vitality_FullColor.png,giantx,GIANTX,https://static.lolesports.com/teams/1765897105091_GIANTX-logotype-white.png,0,1,GIANTX,1,completed,2026-05-01 18:31:36
lol_110429332689390697,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-03,2023-07-03 17:00:00,lec,Week 3,,shifters,Shifters,https://static.lolesports.com/teams/1765897071435_600px-Shifters_allmode.png,movistar_koi,Movistar KOI,https://static.lolesports.com/teams/1734012609283_MKOI_FullColor_Blue.png,1,0,Shifters,1,completed,2026-05-01 18:31:36
lol_110429332689390681,lolesports,https://lolesports.com/schedule?leagues=lec,,lec_2023,LEC 2023,2023-07-03,2023-07-03 18:00:00,lec,Week 3,,rogue,Rogue,https://static.lolesports.com/teams/1705054928404_RGE.png,astralis,Astralis,https://static.lolesports.com/teams/AST-FullonDark.png,1,0,Rogue,1,completed,2026-05-01 18:31:36
lol_113503233403361027,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2025,LCP 2025,2025-09-14,2025-09-14 09:30:00,lcp,Playoffs,,team_secret_whales,Team Secret Whales,https://static.lolesports.com/teams/1774598000328_White_EyeText_600p.png,gam_esports,GAM Esports,https://static.lolesports.com/teams/1643263093448_GAMyellow.png,3,0,Team Secret Whales,5,completed,2026-05-01 18:31:38
lol_113503233403361033,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2025,LCP 2025,2025-09-20,2025-09-20 09:30:00,lcp,Playoffs,,psg_talon,PSG Talon,https://static.lolesports.com/teams/1752559016251_PSG_TALON_COLOR.png,team_secret_whales,Team Secret Whales,https://static.lolesports.com/teams/1774598000328_White_EyeText_600p.png,1,3,Team Secret Whales,5,completed,2026-05-01 18:31:38
lol_113503233403361039,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2025,LCP 2025,2025-09-21,2025-09-21 09:30:00,lcp,Finals,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,team_secret_whales,Team Secret Whales,https://static.lolesports.com/teams/1774598000328_White_EyeText_600p.png,3,0,CTBC Flying Oyster,5,completed,2026-05-01 18:31:38
lol_115218726392632689,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2025,LCP 2025,2025-10-01,2025-10-01 05:00:00,lcp,Promotion,,qt_dig,QT DIG,https://static.lolesports.com/teams/1744180899175_qtd_white.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,0,3,Relove Deep Cross Gaming,5,completed,2026-05-01 18:31:38
lol_115218726392632695,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2025,LCP 2025,2025-10-01,2025-10-01 09:30:00,lcp,Promotion,,saving_oce,Saving OCE,https://static.lolesports.com/teams/1758702009987_PnR_SVO_Full_B.png,inferno_esports,Inferno Esports,https://static.lolesports.com/teams/1758702382053_PnR_IE_Full_B.png,1,3,Inferno Esports,5,completed,2026-05-01 18:31:38
lol_115218726392632707,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2025,LCP 2025,2025-10-02,2025-10-02 09:30:00,lcp,Promotion,,inferno_esports,Inferno Esports,https://static.lolesports.com/teams/1758702382053_PnR_IE_Full_B.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,0,3,Relove Deep Cross Gaming,5,completed,2026-05-01 18:31:38
lol_115218726392632713,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2025,LCP 2025,2025-10-03,2025-10-03 09:30:00,lcp,Promotion,,the_chiefs_esports_club,The Chiefs Esports Club,https://static.lolesports.com/teams/1733833766423_ChiefsEsportsClub-CHF-Color1.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,1,3,Relove Deep Cross Gaming,5,completed,2026-05-01 18:31:38
lol_115218726392632701,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2025,LCP 2025,2025-10-04,2025-10-04 09:30:00,lcp,Promotion,,mvk_esports,MVK Esports,https://static.lolesports.com/teams/1767089709161_White_Logo.png,saigon_dino,Saigon Dino,https://static.lolesports.com/teams/1737108816278_SaigonDino-DINOLogo2025.png,3,1,MVK Esports,5,completed,2026-05-01 18:31:38
lol_115570680941730311,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-16,2026-01-16 06:00:00,lcp,Week 1,,ground_zero_gaming,Ground Zero Gaming,https://static.lolesports.com/teams/1766395585595_LCP_TEAMLogo_GZ_Full_B.png,team_secret_whales,Team Secret Whales,https://static.lolesports.com/teams/1774598000328_White_EyeText_600p.png,1,2,Team Secret Whales,3,completed,2026-05-01 18:31:38
lol_115570680941664743,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-16,2026-01-16 08:30:00,lcp,Week 1,,fukuoka_softbank_hawks_gaming,Fukuoka SoftBank HAWKS gaming,https://static.lolesports.com/teams/1725885083108_SHG_White_Main.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,0,2,Relove Deep Cross Gaming,3,completed,2026-05-01 18:31:38
lol_115570680941664687,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-17,2026-01-17 06:00:00,lcp,Week 1,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,gam_esports,GAM Esports,https://static.lolesports.com/teams/1643263093448_GAMyellow.png,0,2,GAM Esports,3,completed,2026-05-01 18:31:38
lol_115570680941664719,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-17,2026-01-17 08:30:00,lcp,Week 1,,detonation_focusme,DetonatioN FocusMe,https://static.lolesports.com/teams/1673415140442_dfm.png,mvk_esports,MVK Esports,https://static.lolesports.com/teams/1767089709161_White_Logo.png,0,2,MVK Esports,3,completed,2026-05-01 18:31:38
lol_115570680941664735,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-18,2026-01-18 06:00:00,lcp,Week 1,,ground_zero_gaming,Ground Zero Gaming,https://static.lolesports.com/teams/1766395585595_LCP_TEAMLogo_GZ_Full_B.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,2,1,Ground Zero Gaming,3,completed,2026-05-01 18:31:38
lol_115570680941730323,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-18,2026-01-18 08:30:00,lcp,Week 1,,fukuoka_softbank_hawks_gaming,Fukuoka SoftBank HAWKS gaming,https://static.lolesports.com/teams/1725885083108_SHG_White_Main.png,team_secret_whales,Team Secret Whales,https://static.lolesports.com/teams/1774598000328_White_EyeText_600p.png,0,2,Team Secret Whales,3,completed,2026-05-01 18:31:38
lol_115570680941664679,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-23,2026-01-23 06:00:00,lcp,Week 2,,detonation_focusme,DetonatioN FocusMe,https://static.lolesports.com/teams/1673415140442_dfm.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,0,2,CTBC Flying Oyster,3,completed,2026-05-01 18:31:38
lol_115570680941730291,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-23,2026-01-23 08:30:00,lcp,Week 2,,mvk_esports,MVK Esports,https://static.lolesports.com/teams/1767089709161_White_Logo.png,gam_esports,GAM Esports,https://static.lolesports.com/teams/1643263093448_GAMyellow.png,2,1,MVK Esports,3,completed,2026-05-01 18:31:38
lol_115570680941664747,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-24,2026-01-24 06:00:00,lcp,Week 2,,team_secret_whales,Team Secret Whales,https://static.lolesports.com/teams/1774598000328_White_EyeText_600p.png,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,1,2,Relove Deep Cross Gaming,3,completed,2026-05-01 18:31:38
lol_115570680941730307,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-24,2026-01-24 08:30:00,lcp,Week 2,,fukuoka_softbank_hawks_gaming,Fukuoka SoftBank HAWKS gaming,https://static.lolesports.com/teams/1725885083108_SHG_White_Main.png,ground_zero_gaming,Ground Zero Gaming,https://static.lolesports.com/teams/1766395585595_LCP_TEAMLogo_GZ_Full_B.png,2,1,Fukuoka SoftBank HAWKS gaming,3,completed,2026-05-01 18:31:38
lol_115570680941664695,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-25,2026-01-25 06:00:00,lcp,Week 2,,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,mvk_esports,MVK Esports,https://static.lolesports.com/teams/1767089709161_White_Logo.png,2,1,CTBC Flying Oyster,3,completed,2026-05-01 18:31:38
lol_115570680941664711,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-25,2026-01-25 08:30:00,lcp,Week 2,,detonation_focusme,DetonatioN FocusMe,https://static.lolesports.com/teams/1673415140442_dfm.png,gam_esports,GAM Esports,https://static.lolesports.com/teams/1643263093448_GAMyellow.png,0,2,GAM Esports,3,completed,2026-05-01 18:31:38
lol_115570680941664739,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-29,2026-01-29 06:00:00,lcp,Week 3,,relove_deep_cross_gaming,Relove Deep Cross Gaming,https://static.lolesports.com/teams/1773832146741_LCP_DCG_Full_W.png,mvk_esports,MVK Esports,https://static.lolesports.com/teams/1767089709161_White_Logo.png,2,1,Relove Deep Cross Gaming,3,completed,2026-05-01 18:31:38
lol_115570680941664699,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-29,2026-01-29 08:30:00,lcp,Week 3,,fukuoka_softbank_hawks_gaming,Fukuoka SoftBank HAWKS gaming,https://static.lolesports.com/teams/1725885083108_SHG_White_Main.png,ctbc_flying_oyster,CTBC Flying Oyster,https://static.lolesports.com/teams/1656307849320_CFO_Logo.png,0,2,CTBC Flying Oyster,3,completed,2026-05-01 18:31:38
lol_115570680941664727,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-30,2026-01-30 06:00:00,lcp,Week 3,,team_secret_whales,Team Secret Whales,https://static.lolesports.com/teams/1774598000328_White_EyeText_600p.png,detonation_focusme,DetonatioN FocusMe,https://static.lolesports.com/teams/1673415140442_dfm.png,2,0,Team Secret Whales,3,completed,2026-05-01 18:31:38
lol_115570680941730287,lolesports,https://lolesports.com/schedule?leagues=lcp,,lcp_2026,LCP 2026,2026-01-30,2026-01-30 08:30:00,lcp,Week 3,,ground_zero_gaming,Ground Zero Gaming,https://static.lolesports.com/teams/1766395585595_LCP_TEAMLogo_GZ_Full_B.png,gam_esports,GAM Esports,https://static.lolesports.com/teams/1643263093448_GAMyellow.png,1,2,GAM Esports,3,completed,2026-05-01 18:31:38
